Order,Family,Genus,Species,Outcome_Binary,Outcome_Count,binom,AdultMass_g,SexMat_d,Gest_d,IBI_d,LitterSize,Litters_Yr,BirthWt_g,Wean_d,WeanWt_g,MaxLong_m
Rodentia,Sciuridae,Protoxerus,aubinnii,0,0,Protoxerus aubinnii,427.94,321.3249425,55.42633729,120.2091638,1.931428393,1.909027361,15.8964267,53.05471361,132.2190778,90.92573305
Rodentia,Sciuridae,Protoxerus,stangeri,0,0,Protoxerus stangeri,630.43,286.8836519,53.81701635,116.5915571,1.47,1.977529876,16.79350481,52.55129267,139.6541745,61.2
Artiodactyla,Cervidae,Przewalskium,albirostris,0,0,Przewalskium albirostris,161681.9,788.924615,263.41,364.9068564,1,0.97515984,6527.740904,160.3396599,28750.14024,216
Rodentia,Muridae,Psammomys,vexillaris,0,0,Psammomys vexillaris,57.79135495,73.3926433,24.4079988,34.69085346,3.942415845,3.578616108,3.191876052,23.0658427,17.95803087,42.56407336
Dasyuromorphia,Dasyuridae,Pseudantechinus,bilarni,0,0,Pseudantechinus bilarni,23.05,353.81,38.98,365,4.75,1,0.015702378,111.36,13.43904364,36
Dasyuromorphia,Dasyuridae,Pseudantechinus,macdonnellensis,0,0,Pseudantechinus macdonnellensis,36.88,355.43,44.72,365,5.88,1,0.01,97.72,13.86904329,36
Dasyuromorphia,Dasyuridae,Pseudantechinus,mimulus,0,0,Pseudantechinus mimulus,34.12819941,343.0566179,28.91708858,189.3182225,5.839324876,1.750927192,0.01241453,96.90128524,12.25211522,41.76955942
Dasyuromorphia,Dasyuridae,Pseudantechinus,ningbing,0,0,Pseudantechinus ningbing,20.74,348.62,46.71,365,4,1,0.016484503,111.68,12.02159147,24
Dasyuromorphia,Dasyuridae,Pseudantechinus,roryi,0,0,Pseudantechinus roryi,34.47629304,342.1326274,28.77771678,189.2282015,5.690731041,1.750927192,0.012500921,96.04293891,12.40652264,41.76990306
Dasyuromorphia,Dasyuridae,Pseudantechinus,woolleyae,0,0,Pseudantechinus woolleyae,43.23,340.14,27.46155992,189.2943381,5.99,1.752193932,0.013180396,95.42090423,12.32492287,48
Diprotodontia,Pseudocheiridae,Pseudocheirus,peregrinus,0,0,Pseudocheirus peregrinus,895.22,375.27,19.41712416,251.6,1.89,1.5,0.29,197.14,266.38,96
Diprotodontia,Pseudocheiridae,Pseudochirops,albertisii,0,0,Pseudochirops albertisii,784.85,455.5727248,19.68352233,194.458576,1.02,1.877231325,0.247054392,172.6605262,232.9906545,99.41479336
Diprotodontia,Pseudocheiridae,Pseudochirops,archeri,0,0,Pseudochirops archeri,1145.92,508.1202651,19.41715955,365,1.03,1,0.195887997,190.9547872,222.5504427,85.30249522
Diprotodontia,Pseudocheiridae,Pseudochirops,corinnae,0,0,Pseudochirops corinnae,1123,465.0384345,19.18665429,196.8385598,1.02,1.844120254,0.225506428,175.8168567,223.7469679,96.34149629
Diprotodontia,Pseudocheiridae,Pseudochirops,coronatus,0,0,Pseudochirops coronatus,1395.85,469.198064,19.31724085,193.9654665,1.047484097,1.862383376,0.235878592,179.9214168,239.6427537,107.0325563
Diprotodontia,Pseudocheiridae,Pseudochirops,cupreus,0,0,Pseudochirops cupreus,1764.08,465.3875941,19.76928472,194.8809118,1.01,1.815717934,0.249343538,181.2913038,296.0490399,106.5658945
Diprotodontia,Pseudocheiridae,Pseudochirulus,canescens,0,0,Pseudochirulus canescens,300,462.9863895,26.42662378,192.1764129,2.57,1.81013349,0.291738918,150.3317182,132.0815746,96.35307543
Diprotodontia,Pseudocheiridae,Pseudochirulus,caroli,0,0,Pseudochirulus caroli,456.02,440.3621571,19.58931079,196.3193323,1.587364822,1.903082464,0.252587246,161.1672874,177.5506142,108.229657
Diprotodontia,Pseudocheiridae,Pseudochirulus,cinereus,0,0,Pseudochirulus cinereus,977.48,438.2763953,21.41903993,197.5284566,2,1.82756456,0.245795877,166.8346282,280,101.9981656
Diprotodontia,Pseudocheiridae,Pseudochirulus,forbesi,0,0,Pseudochirulus forbesi,639.16,455.6326117,19.68582939,194.8001015,1.26,1.876169669,0.26055343,168.645787,229.9551861,109.3200391
Diprotodontia,Pseudocheiridae,Pseudochirulus,herbertensis,0,0,Pseudochirulus herbertensis,1098.34,544.23,19.60914409,332,1.89,1.05,0.17,159.09,117.5,89.45358696
Diprotodontia,Pseudocheiridae,Pseudochirulus,larvatus,0,0,Pseudochirulus larvatus,650.563255,446.2226008,19.15505155,191.0133595,1.46295922,1.875433966,0.255600954,167.5209712,223.1013386,105.8321064
Diprotodontia,Pseudocheiridae,Pseudochirulus,mayeri,0,0,Pseudochirulus mayeri,151.75,464.7827785,19.56592689,196.1769425,1.26,1.860291257,0.283731771,152.2684754,101.2660644,110.9730585
Diprotodontia,Pseudocheiridae,Pseudochirulus,schlegeli,0,0,Pseudochirulus schlegeli,255.44,462.5086019,19.51730553,196.2860026,1.511080976,1.846167123,0.284099793,153.7463258,112.2697863,108.2689804
Rodentia,Muridae,Pseudohydromys,ellermani,0,0,Pseudohydromys ellermani,21.4,81.57377705,25.33385248,30.95866897,3.276790053,3.442279977,1.990613596,26.05327295,12.41189018,48.28410502
Rodentia,Muridae,Pseudohydromys,fuscus,0,0,Pseudohydromys fuscus,18.74,77.60282881,25.85865591,30.89552261,3.09314605,3.501376843,1.715495236,24.9632169,11.30409802,46.66533756
Rodentia,Muridae,Pseudohydromys,murinus,0,0,Pseudohydromys murinus,16.79,82.97769959,25.7472746,34.31468668,0.97,3.62610418,2.283325094,23.04907851,11.82164338,47.00271484
Rodentia,Muridae,Pseudohydromys,occidentalis,0,0,Pseudohydromys occidentalis,21.9,81.07774606,24.99586607,30.88726303,3.252649699,3.439620409,2.016809988,25.45463844,12.52800745,47.28429623
Artiodactyla,Bovidae,Pseudois,nayaur,0,0,Pseudois nayaur,52334.57,420.91,159.74,286.2398977,1.22,1.203594017,3304.968627,182,15723.87255,288
Artiodactyla,Bovidae,Pseudois,schaeferi,0,0,Pseudois schaeferi,29249.99,374.613303,186.593969,225.8053061,1.048696581,1.512060208,2370.71342,66.89980116,8652.339813,148.7929988
Rodentia,Muridae,Pseudomys,albocinereus,0,0,Pseudomys albocinereus,30.5,77.34,29.75,38.5,3.89,1,2.678062924,29.58,12.61904972,64.11407188
Rodentia,Muridae,Pseudomys,apodemoides,0,0,Pseudomys apodemoides,23.78,87.91560713,44.49,47.60966584,4.9,3,2.482881246,34.99,10.81,64.66405582
Rodentia,Muridae,Pseudomys,australis,0,0,Pseudomys australis,52.97,183.07,31.35,69.760817,3,2.320934913,4.47,25.9,12.5,67.2
Rodentia,Muridae,Pseudomys,bolami,0,0,Pseudomys bolami,15.5,90.50372606,29.95594961,34.37019675,3.107550948,2.791453783,1.890759335,26.83334389,10.87059933,70.31965379
Rodentia,Muridae,Pseudomys,calabyi,0,0,Pseudomys calabyi,37.50985757,95.76139981,29.74337777,35.69810728,3.383110558,2.271867183,3.113786087,27.89580506,14.25065058,66.77093798
Rodentia,Muridae,Pseudomys,chapmani,0,0,Pseudomys chapmani,10.95,81.44616797,29.3229601,35.4958336,3.054638554,2.805742876,1.095710033,26.9899108,6.315198545,81.6
Rodentia,Muridae,Pseudomys,delicatulus,0,0,Pseudomys delicatulus,8.56,78.89817555,29.89,35.28773776,3.19,3.07376483,1,27,6.10206388,72.90785403
Rodentia,Muridae,Pseudomys,desertor,0,0,Pseudomys desertor,37.09,79.32,28.96,29.75,3,2.771277252,2.770655714,24.49,12.67860611,65.81040371
Rodentia,Muridae,Pseudomys,fieldi,0,0,Pseudomys fieldi,42.35,96.85729987,29.49,36.71815035,3.49,2.290779212,3.821856574,28.9,15.88796416,67.46575558
Rodentia,Muridae,Pseudomys,fumeus,0,0,Pseudomys fumeus,68.75,161.6283997,29.28013805,113.1730605,3.5,1.5,4.154585782,32.01920283,19.27550864,78
Rodentia,Muridae,Pseudomys,glaucus,0,0,Pseudomys glaucus,44.83425336,94.2601348,29.45002188,36.23099648,3.05160271,2.571876636,4.15712243,27.46428361,16.13120638,64.79910942
Rodentia,Muridae,Pseudomys,gouldii,0,0,Pseudomys gouldii,49.99,123.9256384,29.74496497,40.68153976,2.947907594,2.232372049,4.473209507,27.46338684,16.67602137,64.18469914
Rodentia,Muridae,Pseudomys,gracilicaudatus,0,0,Pseudomys gracilicaudatus,79.53,87.41567883,27,37.10651539,2.91,3.196584253,4.26,25.66,23.99,61.64918793
Rodentia,Muridae,Pseudomys,hermannsburgensis,0,0,Pseudomys hermannsburgensis,13.38,91.53,31.5,35.35419666,2,3.084570569,2.204165851,30,8.644521751,64.76621782
Rodentia,Muridae,Pseudomys,higginsi,0,0,Pseudomys higginsi,63.16,274.61,32.16,93.05670938,2.62,2,5.33,27,18.41932147,48
Rodentia,Muridae,Pseudomys,johnsoni,0,0,Pseudomys johnsoni,12,81.66637546,29.42094332,35.69026111,2.995321686,2.913232572,1.124878091,26.94463849,6.337514746,72.79953418
Rodentia,Muridae,Pseudomys,laborifex,0,0,Pseudomys laborifex,12,83.41128184,28.50488201,36.97500757,2.925250344,3.044914131,1.128269642,26.03102855,6.450479905,82.8
Rodentia,Muridae,Pseudomys,nanus,0,0,Pseudomys nanus,70.38,101.7,23.99,37.38633282,3,3.044071682,4.173673122,25,18.53488308,59.85068865
Rodentia,Muridae,Pseudomys,novaehollandiae,0,0,Pseudomys novaehollandiae,16.8,122.04,31.48,33.5,4.43,4,1.84,25.2,10.42539053,66.11220149
Rodentia,Muridae,Pseudomys,occidentalis,0,0,Pseudomys occidentalis,34,120.1062884,29.7846859,38.33863552,3,2.179322901,3.220602888,28.54168233,13.88430871,64.28748897
Rodentia,Muridae,Pseudomys,oralis,0,0,Pseudomys oralis,95,99.07941172,27.05585991,51.7678996,2.5,3.30080374,5.577358675,23.26184046,24.93962346,53.9412672
Rodentia,Muridae,Pseudomys,patrius,0,0,Pseudomys patrius,36.19034743,115.0036818,29.59072827,36.18583697,3.22307743,2.240902087,3.012610051,27.88473254,13.50258834,62.09184483
Rodentia,Muridae,Pseudomys,pilligaensis,0,0,Pseudomys pilligaensis,10.72,84.67902544,28.272,36.76049789,3,3.024955663,1.110312506,26.17269191,6.399750518,73.24916295
Rodentia,Muridae,Pseudomys,shortridgei,0,0,Pseudomys shortridgei,72.06,324.83,30.01939672,365,3,1,4.380413544,33.55998022,19.60494945,72
Primates,Lorisidae,Pseudopotto,martini,0,0,Pseudopotto martini,266.8355972,393.6653789,140.65074,184.0656424,1.073417628,1.585628422,21.50701536,100.8819632,147.7018777,176.969943
Cetacea,Delphinidae,Pseudorca,crassidens,0,0,Pseudorca crassidens,1360000,3721.66,462,1096,0.97,0.1,67559.037,547.5,289419.6489,264
Artiodactyla,Bovidae,Pseudoryx,nghetinhensis,0,0,Pseudoryx nghetinhensis,97842.2,755.15,218.1173931,305.5064151,1.120728945,1.149837662,4220.303314,128.7784478,18465.45137,211.4841743
Rodentia,Cricetidae,Pseudoryzomys,simplex,0,0,Pseudoryzomys simplex,45.2,58.43655955,30.84909239,31.02113133,1.836928552,3.530707013,3.948051645,23.88046519,22.85092741,54.3572038
Chiroptera,Pteropodidae,Ptenochirus,jagori,0,0,Ptenochirus jagori,79.18,251.71,125.14,182.1747443,1,2,17.4,89.99,49.31182439,96
Chiroptera,Pteropodidae,Ptenochirus,minor,0,0,Ptenochirus minor,47.02,264.0690831,132.4805892,180.5989291,0.990931652,1.988525758,9.140388805,74.85964166,27.32246016,100.9801331
Chiroptera,Pteropodidae,Pteralopex,acrodonta,0,0,Pteralopex acrodonta,257.53,324.7549765,144.8470924,201.744335,0.997566822,1.950091817,25.91929961,106.1329504,82.05788658,130.6020091
Chiroptera,Pteropodidae,Pteralopex,anceps,0,0,Pteralopex anceps,574.75,474.0817766,144.293687,195.3975585,1,1.880038732,47.07785777,108.5763104,118.3265554,189.9558297
Chiroptera,Pteropodidae,Pteralopex,atrata,0,0,Pteralopex atrata,490.8,399.9825335,142.3978647,192.1726293,0.994926462,1.927263079,42.45646371,102.0464147,111.7321855,189.5893713
Chiroptera,Pteropodidae,Pteralopex,pulchra,0,0,Pteralopex pulchra,291.15,318.9519284,144.1631809,196.7461351,1.004536754,1.965528235,29.27158036,106.1658648,104.3163351,138.1089527
Chiroptera,Pteropodidae,Pteralopex,taki,0,0,Pteralopex taki,308.5340966,331.8346675,145.8336636,195.949321,0.998968595,1.936428859,31.35217521,108.3690525,107.6934312,140.8171652
Rodentia,Sciuridae,Pteromys,momonga,0,0,Pteromys momonga,440.943421,307.2227964,55.59430957,119.5558137,1.847810794,1.932438858,15.81402872,57.57782282,135.1223357,93.91132436
Rodentia,Sciuridae,Pteromys,volans,0,0,Pteromys volans,143.09,289.0465464,28.18,132.8255534,2.5,1.5,4.99856749,46,43.47640646,45.6
Rodentia,Sciuridae,Pteromyscus,pulverulentus,0,0,Pteromyscus pulverulentus,251.3,293.9122562,55.30075563,118.7639988,1.28,1.981448245,12.27810167,55.25737287,93.07451255,90.0098521
Chiroptera,Mormoopidae,Pteronotus,davyi,0,0,Pteronotus davyi,9.52,347.8834503,112.5331861,365,0.99,1,1.15,52.32193617,5.663172958,84.41349413
Chiroptera,Mormoopidae,Pteronotus,gymnonotus,0,0,Pteronotus gymnonotus,13.6,335.548751,108.2517917,180.0702625,0.98,1.896480754,1.215600504,55.01601197,6.282704836,92.43143756
Chiroptera,Mormoopidae,Pteronotus,macleayii,0,0,Pteronotus macleayii,8.849691665,339.6241064,110.2274936,183.5452816,1.006187071,1.807601433,1.293338539,55.9705853,5.714855077,96.35646844
Chiroptera,Mormoopidae,Pteronotus,parnellii,0,0,Pteronotus parnellii,19.59,352.4666618,107.97,365,0.99,1,2.555035749,50.03089175,9.793599047,90.94877568
Chiroptera,Mormoopidae,Pteronotus,personatus,0,0,Pteronotus personatus,7.99,329.821235,115.6778373,186.1762702,0.98,1.847941913,1.342471746,55.0222681,5.562906772,88.56907599
Chiroptera,Mormoopidae,Pteronotus,pristinus,0,0,Pteronotus pristinus,5.991133058,325.0232185,127.5735958,189.2496573,1.016012909,1.826551472,1.329440712,58.84322721,4.958261667,94.30078096
Chiroptera,Mormoopidae,Pteronotus,quadridens,0,0,Pteronotus quadridens,5.64,332.4444955,156.43,365,1.21,1,2.14,49.3905242,5.71392581,84.88718867
Carnivora,Mustelidae,Pteronura,brasiliensis,0,0,Pteronura brasiliensis,26000,730,70,365,2.12,1,204.25,120.48,2368.121212,154
Chiroptera,Pteropodidae,Pteropus,admiralitatum,0,0,Pteropus admiralitatum,306.46,534.371952,156.7503939,212.4500445,1,1.785537469,51.26500794,122.5735167,120.0823684,227.3731902
Chiroptera,Pteropodidae,Pteropus,aldabrensis,0,0,Pteropus aldabrensis,310.29,542.8631214,159.2736548,211.8061662,0.992786473,1.766039079,52.06002737,123.0446416,121.0090902,228.7730478
Chiroptera,Pteropodidae,Pteropus,anetianus,0,0,Pteropus anetianus,397.22,534.8616029,164.9915571,286.7699652,0.98,1.226347577,56.38035427,122.498337,126.0881983,229.7346991
Chiroptera,Pteropodidae,Pteropus,aruensis,0,0,Pteropus aruensis,335.2892452,559.2246655,159.0297613,211.8061662,0.989052441,1.762822143,51.91475478,122.7208093,128.5434295,225.6626021
Chiroptera,Pteropodidae,Pteropus,banakrisi,0,0,Pteropus banakrisi,381.2759499,526.66173,164.6687877,285.7630154,0.993504773,1.235381704,53.5964701,123.1771318,124.6153155,234.5631293
Chiroptera,Pteropodidae,Pteropus,brunneus,0,0,Pteropus brunneus,200,394.6027027,146.5680094,202.6383146,0.991215835,1.882708394,36.69356947,115.8528307,98.58549133,216.4074604
Chiroptera,Pteropodidae,Pteropus,caniceps,0,0,Pteropus caniceps,525.12,527.0945714,163.7138248,285.208548,0.989955554,1.221883928,58.07823318,123.8095589,132.5540054,236.3430521
Chiroptera,Pteropodidae,Pteropus,capistratus,0,0,Pteropus capistratus,487.0051783,561.2376521,177.4943972,365,0.995537434,1,58.14279907,122.038761,117.3627399,258.2272283
Chiroptera,Pteropodidae,Pteropus,chrysoproctus,0,0,Pteropus chrysoproctus,730.19,592.9693722,174.4142672,360.9640266,0.998651501,1.085305747,70.47575714,136.2633303,138.0433054,263.2033122
Chiroptera,Pteropodidae,Pteropus,cognatus,0,0,Pteropus cognatus,468.4268602,556.4190395,165.4651206,287.7030669,0.99346019,1.196249488,58.28932517,134.3781213,132.4934505,236.2660812
Chiroptera,Pteropodidae,Pteropus,dasymallus,0,0,Pteropus dasymallus,491.86,571.2958877,167.2816373,365.2922113,1,0.994904769,58.26407761,145.4702095,131.6304855,372
Chiroptera,Pteropodidae,Pteropus,faunulus,0,0,Pteropus faunulus,382.380693,582.9071655,154.9355865,213.2985078,0.990852415,1.777404706,55.21834528,131.5141845,130.5312788,223.1218445
Chiroptera,Pteropodidae,Pteropus,fundatus,0,0,Pteropus fundatus,210.67,484.3958161,146.5924604,204.1967348,0.993712462,1.886144108,43.15677153,118.249619,102.0015158,223.7515529
Chiroptera,Pteropodidae,Pteropus,gilliardorum,0,0,Pteropus gilliardorum,406.94,578.1306751,156.0454466,210.3619642,0.991052614,1.771296467,57.9415728,130.6360973,130.5159003,222.0329792
Chiroptera,Pteropodidae,Pteropus,griseus,0,0,Pteropus griseus,269,528.453296,150.875372,203.5256235,0.99088036,1.861609167,51.09345289,126.9990928,108.2196121,221.6256054
Chiroptera,Pteropodidae,Pteropus,howensis,0,0,Pteropus howensis,232.92,367.1805537,147.9955828,194.760138,0.98,1.877299962,34.56,119.760196,96.53907006,203.8420463
Chiroptera,Pteropodidae,Pteropus,insularis,0,0,Pteropus insularis,323.0642908,524.9348821,151.6719082,208.038536,0.996788632,1.863940675,51.7472316,128.1425074,117.9452623,222.2514371
Chiroptera,Pteropodidae,Pteropus,intermedius,0,0,Pteropus intermedius,316.1088202,540.064848,150.8879774,205.7739083,0.986854898,1.880875672,50.87194258,131.7848328,118.1318709,215.5956461
Chiroptera,Pteropodidae,Pteropus,keyensis,0,0,Pteropus keyensis,368.6082727,583.3664888,156.0915586,210.1997459,0.993258491,1.763682437,55.1403827,149.0397851,131.7778032,216.4915301
Chiroptera,Pteropodidae,Pteropus,leucopterus,0,0,Pteropus leucopterus,343.81,566.6137618,148.4807456,203.4550856,0.991922737,1.833589821,53.13737036,145.8996588,130.7878714,214.6841548
Chiroptera,Pteropodidae,Pteropus,livingstonii,0,0,Pteropus livingstonii,734.27,536.6549702,152.08,211.5387205,1,1.783568905,137.43,151.22,231.2612837,180
Chiroptera,Pteropodidae,Pteropus,lombocensis,0,0,Pteropus lombocensis,256.15,537.453486,151.2449876,206.6775384,0.989550591,1.835608964,52.89194898,136.9912012,108.0903459,210.5581138
Chiroptera,Pteropodidae,Pteropus,loochoensis,0,0,Pteropus loochoensis,440.0870343,575.6152237,157.2692509,215.3225779,0.996273033,1.719817172,61.05261792,157.5234062,135.6675647,230.0300538
Chiroptera,Pteropodidae,Pteropus,macrotis,0,0,Pteropus macrotis,365.99,668.4131872,164.9861694,398.0968705,1,0.984112859,66.27459978,350.78,168.0271411,292.5594325
Chiroptera,Pteropodidae,Pteropus,mahaganus,0,0,Pteropus mahaganus,297.28,524.1983355,146.3604153,204.9184677,0.996664929,1.909368091,48.33902365,134.3477098,119.5412835,225.6178522
Chiroptera,Pteropodidae,Pteropus,mariannus,0,0,Pteropus mariannus,458.58,498.2902575,150.9765577,197.7189686,1.000774561,2,54.28877271,127.70144,129.2903029,216.3917487
Chiroptera,Pteropodidae,Pteropus,melanopogon,0,0,Pteropus melanopogon,874.94,589.8306551,156.2169717,215.9851117,1.00194086,1.733551596,68.24389366,148.3910455,157.6648362,239.4579337
Chiroptera,Pteropodidae,Pteropus,melanotus,0,0,Pteropus melanotus,323.218997,210.45,156.43,365,1,1,38.24325052,112.2446511,117.9802278,183.3083545
Chiroptera,Pteropodidae,Pteropus,molossinus,0,0,Pteropus molossinus,554.7406407,572.7173566,154.5575022,210.2586897,0.999177615,1.766533629,61.85964382,150.9279412,136.704929,238.4914744
Chiroptera,Pteropodidae,Pteropus,neohibernicus,0,0,Pteropus neohibernicus,1017.37,585.6041288,155.3258205,215.9851117,1,1.762674632,68.87597948,147.7404048,163.1070633,229.5992585
Chiroptera,Pteropodidae,Pteropus,niger,0,0,Pteropus niger,474.43,599.7636796,154.6096288,209.7702381,1,1.778820842,60.97489757,150.6704567,136.8107422,232.8
Chiroptera,Pteropodidae,Pteropus,nitendiensis,0,0,Pteropus nitendiensis,275.56,556.9297677,148.8540096,208.5016,1.000839249,1.855731072,50.48239904,141.3129273,116.5865416,226.5364454
Chiroptera,Pteropodidae,Pteropus,ocularis,0,0,Pteropus ocularis,228.76,561.2130449,146.8997552,201.3887595,1.000249527,1.865528642,47.94282651,130.9562546,102.8878891,220.9065886
Chiroptera,Pteropodidae,Pteropus,ornatus,0,0,Pteropus ornatus,336.25,755.15,187.72,365,0.98,1,52.96194521,143.9360656,121.0057008,268.3612846
Chiroptera,Pteropodidae,Pteropus,pelewensis,0,0,Pteropus pelewensis,416.2193468,616.2008906,154.4106384,214.2764023,0.994262323,1.725567352,59.58741175,154.022694,134.2204702,233.0862773
Chiroptera,Pteropodidae,Pteropus,personatus,0,0,Pteropus personatus,130.84,360.7620904,142.199122,202.6597317,1.047198467,1.939962606,30.22660349,108.5181081,82.38665967,207.219421
Chiroptera,Pteropodidae,Pteropus,pilosus,0,0,Pteropus pilosus,273.026204,515.98248,143.0994473,200.2431752,1.021668342,1.922648796,48.99543519,119.8146197,103.9603696,225.4900974
Chiroptera,Pteropodidae,Pteropus,pohlei,0,0,Pteropus pohlei,352.75,615.3692561,151.0031717,207.298669,1.012671166,1.815827352,55.70231129,145.2402893,129.2143927,221.4931857
Chiroptera,Pteropodidae,Pteropus,pselaphon,0,0,Pteropus pselaphon,305.8726735,544.8538862,150.2590484,199.2495972,0.98,1.834627383,52.52964132,139.5721786,123.755772,200.4
Chiroptera,Pteropodidae,Pteropus,pumilus,0,0,Pteropus pumilus,184.05,347.554238,140.1507578,192.04045,1.058681356,2,33.79444954,109.9814011,88.84681287,206.4
Chiroptera,Pteropodidae,Pteropus,rayneri,0,0,Pteropus rayneri,661.28,633.7343483,151.6520843,218.2327186,0.99,1.688687319,68.45,181.36,155.0651508,237.3960892
Chiroptera,Pteropodidae,Pteropus,rennelli,0,0,Pteropus rennelli,223.5747139,518.9728389,143.0351031,202.3940623,1.044334988,1.877905023,42.43575476,105.9345346,96.88475031,232.0097164
